     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       273,         3,         0,   0.010,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
       273,         0,         0,   0.011,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
      1297,         2,         0,   0.016,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      1297,         1,         0,   0.011,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      1297,         1,         0,   0.011,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
         1,         0,         0,   0.011,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      1297,         9,         0,   0.017,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      2048,         9,         0,   0.014,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      1297,         1,         0,   0.017,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      4096,         1,         0,   0.017,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
         1,         0,         0,   0.018,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
       273,         3,         0,   0.015,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      3072,         4,         0,   0.017,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      1296,         9,         0,   0.015,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      3072,         7,         0,   0.016,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
      2048,         6,         0,   0.019,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      2048,        16,         0,   0.017,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      1024,        10,         0,   0.015,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      3072,         6,         0,   0.019,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      3072,        12,         0,   0.023,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      1297,        20,         0,   0.025,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      1296,        19,         0,   0.018,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      6144,         5,         0,   0.021,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
         1,         0,         0,   0.043,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      2048,        12,         0,   0.020,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      2048,         8,         0,   0.019,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      4096,         7,         0,   0.020,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
      5120,         4,         0,   0.021,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      1024,        22,         0,   0.016,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      3072,        17,         0,   0.027,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      3208,         2,         0,   0.015,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      4096,        10,         0,   0.023,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      2048,        23,         0,   0.024,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      1024,        12,         0,   0.026,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      4096,        16,         0,   0.029,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      9216,        10,         0,   0.030,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
      1024,        19,         0,   0.021,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      5120,         6,         0,   0.028,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
      1024,         2,         0,   0.029,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      3072,        22,         0,   0.031,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      7168,         6,         0,   0.030,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      3072,         4,         0,   0.028,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      5120,        16,         0,   0.029,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      4096,        19,         0,   0.035,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      3072,        26,         0,   0.036,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      5120,        11,         0,   0.040,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      2048,        29,         0,   0.045,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      2048,        49,         0,   0.035,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     12288,         4,         0,   0.040,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
      8192,        11,         0,   0.041,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
      3072,        16,         0,   0.041,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      9216,         9,         0,   0.039,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      4096,        22,         0,   0.041,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      7168,        14,         0,   0.041,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      8192,         8,         0,   0.046,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      5120,        25,         0,   0.044,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      4096,        38,         0,   0.048,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      2048,        46,         0,   0.040,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      3072,        39,         0,   0.053,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      5120,         8,         0,   0.055,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     16384,         6,         0,   0.055,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
     13312,        10,         0,   0.056,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     11264,        20,         0,   0.058,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
      8192,         6,         0,   0.044,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      5120,        21,         0,   0.060,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      6144,        42,         0,   0.062,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      9216,        18,         0,   0.058,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      6144,        29,         0,   0.056,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      2048,        48,         0,   0.057,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      5120,        48,         0,   0.062,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      4096,        56,         0,   0.071,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      9216,         6,         0,   0.056,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      9216,        23,         0,   0.079,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     21504,        11,         0,   0.077,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
     16384,        14,         0,   0.074,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     15360,        29,         0,   0.079,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
      8192,        38,         0,   0.077,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      8192,        55,         0,   0.082,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     12288,        29,         0,   0.077,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      8192,        28,         0,   0.076,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      6144,        66,         0,   0.076,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     15360,         6,         0,   0.076,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      4096,        78,         0,   0.106,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      4096,        68,         0,   0.084,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     13312,        29,         0,   0.110,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     27648,        14,         0,   0.105,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
     24576,        26,         0,   0.107,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     20480,        32,         0,   0.104,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     12288,        49,         0,   0.109,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      8192,        61,         0,   0.109,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     17408,        41,         0,   0.108,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      9216,        51,         0,   0.109,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      9216,        95,         0,   0.113,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     25600,        22,         0,   0.109,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      7168,       106,         0,   0.119,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      5120,       110,         0,   0.126,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     34816,        24,         0,   0.150,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
     22528,        71,         0,   0.152,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     31744,        30,         0,   0.147,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     18432,        63,         0,   0.148,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     22528,        39,         0,   0.147,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     13312,        82,         0,   0.154,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     28672,        34,         0,   0.174,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     12288,        86,         0,   0.171,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     12288,       156,         0,   0.154,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     36864,        29,         0,   0.148,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      8192,       162,         0,   0.153,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     11264,       170,         0,   0.158,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     54272,        31,         0,   0.206,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
     31744,        31,         0,   0.206,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     29696,        99,         0,   0.208,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     25600,        91,         0,   0.205,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     28672,        51,         0,   0.205,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     32768,        51,         0,   0.205,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     17408,        86,         0,   0.212,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     12288,       104,         0,   0.200,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     18432,       122,         0,   0.218,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     51200,        35,         0,   0.207,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     14336,       200,         0,   0.209,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      8192,       160,         0,   0.223,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     70656,        47,         0,   0.287,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
     66560,        70,         0,   0.288,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     40960,       125,         0,   0.288,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     35840,       137,         0,   0.289,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     51200,       105,         0,   0.291,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     58368,        77,         0,   0.291,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     24576,       122,         0,   0.290,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     23552,       246,         0,   0.294,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     24576,       169,         0,   0.296,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     76800,        59,         0,   0.287,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     20480,       296,         0,   0.292,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     13312,       294,         0,   0.292,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     93184,        98,         0,   0.401,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     94208,        54,         0,   0.402,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
     62464,       166,         0,   0.405,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     50176,       184,         0,   0.400,chromobius,402f27128e7bf2d998ae3042843beecea5ec8cc7b14ec2aec4de27808e6db62b,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     70656,       144,         0,   0.401,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     81920,       124,         0,   0.403,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     38912,       216,         0,   0.405,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     34816,       330,         0,   0.410,chromobius,aa4f400eff748fb77c4a12614aba89aeae75b0c35a5e6b35beaa8928a4cd98ba,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     31744,       225,         0,   0.411,chromobius,86dc0ad830001b03e4d163f05f00410ef271a7c8c95d1997510b234b14458616,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
    110592,        87,         0,   0.402,chromobius,1b7366bd9c6d6fdb5a6ee5b8ef5b62aab060346c79e86d6daba3ce8be42707c0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     27648,       408,         0,   0.410,chromobius,ca960b37d75f5a4b42f9e00c9d84498e34b637a84dd9d03ec9911826393e6c5a,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     19456,       388,         0,   0.420,chromobius,7b52ec7be259f6b66cb725e694d81246d15929fb80894e1061e1ae84a393bd84,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
    129024,       151,         0,   0.562,chromobius,710f3406543c389f5e517454908c1abb22a353f94c7a3a81ad81132d98e8b41a,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
    126976,        72,         0,   0.562,chromobius,c59e09c509753ccabd247ebc6b5b168f1ba6a32a8ae9bd481dc2a3a04b740003,"{""d"":5,""p"":0.0001,""r"":20}",
     80896,       246,         0,   0.565,chromobius,94cee2f176a0014fc695cd42431fbb486c066b3195a80362052a1c958e9a12d3,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     96256,       176,         0,   0.563,chromobius,b9976db406792aabc4ca2478ecc92ecf5048cc6284bf0bebc216488e9711985c,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     49152,       259,         0,   0.565,chromobius,4b605326b1ef5df3f030b4582af7674d34fee9cb36f929c4a270484be037191a,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
    109568,       154,         0,   0.565,chromobius,d46e9b373b68c0815bb9f9e13a505b3286c1f40e4f6e73ddfc2d8f4c3d46d075,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
